brand_id,brand_name,country_of_origin,year_of_foundation,headquarters_country,parent_company,employees,age_prenatal,age_0_5,age_6_12,age_teens,age_young_adults,age_seniors,demographics_income_level,income_low,income_middle,income_high,income_premium,income_snap_support,demographics_geographic_reach,demographics_gender,demographics_lifestyle,lifestyle_family,lifestyle_youth,lifestyle_seniors,lifestyle_health_focused,lifestyle_convenience,lifestyle_tech_savvy,lifestyle_sustainability_conscious,online_sales,has_franchises,has_drive_through,owns_fleet,electric_vehicles_percent,fossil_fuel_reliance,esg_programs,sustainability_actions,target_population,main_partnerships,branding_innovation_level,supply_chain_localization,product_portfolio_diversity,revenue_billion_usd,customer_loyalty_index,r_and_d_spend_percent_revenue,women_board_percent,ceo_tenure_years,market_cap_billion_usd,major_sustainability_award_last5y,references_and_links
345108,Tastemakers,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tastemakers consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tastemakers shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344232,Taster's Choice,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Taster's Choice consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Taster's Choice shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343176,TasteTations,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,TasteTations consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,TasteTations shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341770,Tasty Boy,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tasty Boy consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tasty Boy shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343898,Tastybite,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tastybite consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tastybite shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342919,Tastykake,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tastykake consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tastykake shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342470,Tater Boy,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tater Boy consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tater Boy shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343412,Tater Pals,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tater Pals consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tater Pals shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344077,Tate's Bake Shop,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tate's Bake Shop consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tate's Bake Shop shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343477,Tatiara,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tatiara consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tatiara shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342782,Taureau Ailé,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Taureau Ailé consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Taureau Ailé shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342471,Tavern Traditions,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tavern Traditions consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tavern Traditions shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342526,Taylor,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Taylor consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Taylor shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344404,Tazo,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tazo consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tazo shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344916,Tazo,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tazo consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tazo shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343509,Tea Tree,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tea Tree consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tea Tree shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344937,Teacher's,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Teacher's consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Teacher's shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344917,Teavana,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Teavana consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Teavana shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341712,Tempo,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tempo consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tempo shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342527,Ten High,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Ten High consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Ten High shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342231,Tender Choice pork,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tender Choice pork consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tender Choice pork shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343478,Tender Valey,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tender Valey consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tender Valey shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343101,Terra,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Terra consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Terra shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344046,Terrapin,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Terrapin consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Terrapin shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343569,Terry's Best,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Terry's Best consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Terry's Best shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343570,Terry's Classic Snacks,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Terry's Classic Snacks consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Terry's Classic Snacks shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343746,TGI Fridays,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,TGI Fridays consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,TGI Fridays shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343950,Thai Kitchen,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Thai Kitchen consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Thai Kitchen shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344274,Thair Elmar,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Thair Elmar consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Thair Elmar shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
345035,That’s Smart!,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,That’s Smart! consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,That’s Smart! shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344582,The Art of Shaving,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Art of Shaving consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Art of Shaving shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
345251,The Chicken Rice Shope,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Chicken Rice Shope consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Chicken Rice Shope shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
345011,The Collection,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Collection consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Collection shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344656,The Elizabeth Taylor Fragrance Collection,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Elizabeth Taylor Fragrance Collection consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Elizabeth Taylor Fragrance Collection shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343675,The Food Emporium,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Food Emporium consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Food Emporium shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
345165,The Fresh Grocer,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Fresh Grocer consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Fresh Grocer shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342248,The Fresh Market,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Fresh Market consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Fresh Market shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341713,The Giant Company,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Giant Company consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Giant Company shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343102,The Greek Gods,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Greek Gods consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Greek Gods shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343479,The Green Butcher,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Green Butcher consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Green Butcher shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343818,The Health Clinic by Shoppers,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Health Clinic by Shoppers consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Health Clinic by Shoppers shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343480,The Honest Butcher,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Honest Butcher consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Honest Butcher shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342726,The Naked Grape,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Naked Grape consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Naked Grape shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343103,The New Covent Garden Soup Co.,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The New Covent Garden Soup Co. consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The New Covent Garden Soup Co. shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
341771,The Original Chili Bowl,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Original Chili Bowl consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Original Chili Bowl shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344882,The Peanut Shop,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,The Peanut Shop consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,The Peanut Shop shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343819,Theodore and Pringle,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Theodore and Pringle consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Theodore and Pringle shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343232,Thick & Easy,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Thick & Easy consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Thick & Easy shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
345225,Thieves Home,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Thieves Home consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Thieves Home shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343481,Think Pure,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Think Pure consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Think Pure shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343921,Thinking of Love,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Thinking of Love consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Thinking of Love shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343922,Thinking of You,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Thinking of You consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Thinking of You shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344583,This is L,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,This is L consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,This is L shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342114,Thomas',United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Thomas' consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Thomas' shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344233,Thomy,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Thomy consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Thomy shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342897,Thorntons,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Thorntons consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Thorntons shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343034,Thoughtful Organics,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Thoughtful Organics consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Thoughtful Organics shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343482,Thousand Guineas,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Thousand Guineas consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Thousand Guineas shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343483,Three Islands Tasmania,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Three Islands Tasmania consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Three Islands Tasmania shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344275,Three Oceans,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Three Oceans consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Three Oceans shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
345012,Threshold,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Threshold consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Threshold shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343413,Thunder Crunch,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Thunder Crunch consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Thunder Crunch shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342115,Tia Rosa,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tia Rosa consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tia Rosa shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342898,Tic Tac,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tic Tac consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tic Tac shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344584,Tide,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tide consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tide shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344234,Tidy Cats,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tidy Cats consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tidy Cats shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342575,Tiffany & Co.,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tiffany & Co. consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tiffany & Co. shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343336,Tiga Sapi,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tiga Sapi consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tiga Sapi shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343299,Til The Cows Come Home,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Til The Cows Come Home consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Til The Cows Come Home shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342783,Tilda,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tilda consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tilda shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344494,Tiller Foods,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tiller Foods consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tiller Foods shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343923,Time Wise,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Time Wise consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Time Wise shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
345259,TimeMist,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,TimeMist consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,TimeMist shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342472,Tim's Cascade Snacks,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tim's Cascade Snacks consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tim's Cascade Snacks shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343356,Tio Pepe's,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tio Pepe's consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tio Pepe's shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
345036,Tippy Toes Inc,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tippy Toes Inc consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tippy Toes Inc shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344808,Tipton Grove,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tipton Grove consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tipton Grove shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342727,Tisdale Vineyards,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tisdale Vineyards consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tisdale Vineyards shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343820,TNT Supermarket,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,TNT Supermarket consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,TNT Supermarket shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343484,To Ricos,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,To Ricos consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,To Ricos shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342528,Toasted Head,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Toasted Head consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Toasted Head shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
343619,Toasteds,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Toasteds consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Toasteds shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342990,Toaster Scrambles,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Toaster Scrambles consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Toaster Scrambles shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342991,Toaster Strudel,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Toaster Strudel consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Toaster Strudel shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342149,Tobacco Barn,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tobacco Barn consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tobacco Barn shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344883,Tobin's,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tobin's consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tobin's shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344078,Toblerone,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Toblerone consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Toblerone shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344085,Tofurky,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tofurky consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tofurky shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
344235,Toll House,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Toll House consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Toll House shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
342826,Tom Ford Beauty,United States,1980,United States,Private,200,0,1,1,1,1,1,All income levels,1,1,1,0,1,National,All genders,Tom Ford Beauty consumers,1,1,1,0,1,0,0,1,0,0,0,1,Moderate,Limited,Minimal,Tom Ford Beauty shoppers,Retailers,1,60,2,0.2,70,1,25,2,0,0,N/A
